,Focal_variable,term,estimate,std.error,statistic,p.value,conf.low,conf.high
324,T_cells_Danaher_et_al,Stage_ajccStage IV,3.45871218721512,0.287249612012423,4.31992339646895,1.56083372409352e-05,1.96973186715191,6.07325808831412
325,TIP_Release_of_cancer_cell_antigens,TIP_Release_of_cancer_cell_antigens,100759.603221916,4.15962734646074,2.76959733001274,0.00561256324375133,29.0138413611072,349919113.263207
326,TIP_Release_of_cancer_cell_antigens,Age,1.01098355476632,0.00778496925019581,1.40317491959629,0.160564684580805,0.995674795008583,1.02652769069958
327,TIP_Release_of_cancer_cell_antigens,GenderMALE,1.01880869653586,0.153277837452892,0.12157008772013,0.903239504277835,0.754435839959912,1.37582429831574
328,TIP_Release_of_cancer_cell_antigens,Stage_ajccStage II,2.1958025027361,0.187793349828668,4.18836761428836,2.80968132623419e-05,1.51964899279932,3.17280415008235
329,TIP_Release_of_cancer_cell_antigens,Stage_ajccStage III,3.25192772704359,0.195175141863696,6.04199877106181,1.5221662557508e-09,2.21823474252662,4.76731958939103
330,TIP_Release_of_cancer_cell_antigens,Stage_ajccStage IV,3.74017472472233,0.287770826313732,4.58396823984255,4.56233566059438e-06,2.1278495585265,6.57419924984682
331,TIP_Cancer_antigen_presentation_1,TIP_Cancer_antigen_presentation_1,0.323761804864566,2.21552470109854,-0.509020370286022,0.610737945824175,0.00421082863709163,24.8933678672711
332,TIP_Cancer_antigen_presentation_1,Age,1.01067459121629,0.00780089269643717,1.36112883585015,0.173472978402956,0.995339445508297,1.02624600475728
333,TIP_Cancer_antigen_presentation_1,GenderMALE,0.985279133503262,0.15631667543045,-0.0948733949700265,0.924415388916224,0.725274302276636,1.33849354357334
334,TIP_Cancer_antigen_presentation_1,Stage_ajccStage II,2.26618412615887,0.188284827262026,4.34499915489188,1.39276199352321e-05,1.56684796401372,3.2776571892137
335,TIP_Cancer_antigen_presentation_1,Stage_ajccStage III,3.28750474691095,0.194937762915626,6.10517338267211,1.02689145594004e-09,2.243546441951,4.81723367026161
336,TIP_Cancer_antigen_presentation_1,Stage_ajccStage IV,3.61775784478089,0.28689418401617,4.48198160048953,7.39531210445049e-06,2.06174391634326,6.34810740544687
337,TIP_Cancer_antigen_presentation_2,TIP_Cancer_antigen_presentation_2,0.904725286932258,1.14277821217028,-0.0876144912877641,0.930183084091641,0.0963345673378038,8.49671999817503
338,TIP_Cancer_antigen_presentation_2,Age,1.01026958376266,0.00778260907615835,1.31282578301366,0.189241659935714,0.994976237875645,1.02579799700055
339,TIP_Cancer_antigen_presentation_2,GenderMALE,0.998428249392931,0.154116257137883,-0.0102064969139453,0.99185653508035,0.738130012996856,1.35051949064978
340,TIP_Cancer_antigen_presentation_2,Stage_ajccStage II,2.25362724800561,0.188320804449707,4.31466417510572,1.59845706438889e-05,1.55805622405668,3.25972560844414
341,TIP_Cancer_antigen_presentation_2,Stage_ajccStage III,3.28745936715841,0.195073848989723,6.10084357176178,1.0551012840743e-09,2.24291715350837,4.81845219909824
342,TIP_Cancer_antigen_presentation_2,Stage_ajccStage IV,3.64824528068985,0.286911910038498,4.51095357738661,6.453684489322e-06,2.07904633663647,6.40182635352346
343,TIP_Priming_and_activation_1,TIP_Priming_and_activation_1,0.134874518234782,1.52329702898823,-1.31518042064289,0.188449273765944,0.00681235269538307,2.67031618627045
344,TIP_Priming_and_activation_1,Age,1.01110439723759,0.00776456096108797,1.42225634201288,0.154951847893303,0.995833639692379,1.02660932646241
345,TIP_Priming_and_activation_1,GenderMALE,0.961283080187625,0.156962684320586,-0.251565174271152,0.801377179933572,0.706715178711592,1.30754961558865
346,TIP_Priming_and_activation_1,Stage_ajccStage II,2.28561837296461,0.18846848702368,4.38607336181458,1.15415209064434e-05,1.57971612581152,3.30695576342851
347,TIP_Priming_and_activation_1,Stage_ajccStage III,3.26752777582504,0.194958822027553,6.07325000634149,1.25347074229716e-09,2.22982118793112,4.78815872033857
348,TIP_Priming_and_activation_1,Stage_ajccStage IV,3.54679629137556,0.287260300346062,4.4073084285315,1.04663100375726e-05,2.01985333033364,6.22805811867411
349,TIP_Priming_and_activation_2,TIP_Priming_and_activation_2,0.246599273715074,1.42034526900859,-0.985669234092484,0.324295451509976,0.0152402365632788,3.99017440079154
350,TIP_Priming_and_activation_2,Age,1.01108341387159,0.00779246263073156,1.41450058338017,0.157214976212854,0.995758517433402,1.02664416312622
351,TIP_Priming_and_activation_2,GenderMALE,0.969648838415615,0.157057336262084,-0.196242315170141,0.844420509196261,0.71273327432389,1.31917353056465
352,TIP_Priming_and_activation_2,Stage_ajccStage II,2.26193810098312,0.18800705195713,4.34144360061916,1.41549615077981e-05,1.56476391865767,3.26973539693334
353,TIP_Priming_and_activation_2,Stage_ajccStage III,3.24953168610028,0.195216151521532,6.03695380832367,1.57050654920941e-09,2.21642217559284,4.76418991618567
354,TIP_Priming_and_activation_2,Stage_ajccStage IV,3.59079217750982,0.286832683826529,4.45685904187261,8.31692505688626e-06,2.04662298520178,6.30003110259925
355,TIP_Trafficking_of_immune_cells_to_tumors,TIP_Trafficking_of_immune_cells_to_tumors,0.174534372569491,1.5082675097129,-1.15737663777818,0.24711851464526,0.0090790694295733,3.35521690240645
356,TIP_Trafficking_of_immune_cells_to_tumors,Age,1.01045980599334,0.00777446996160411,1.33841673669064,0.180760626033041,0.995179455889522,1.02597477619298
357,TIP_Trafficking_of_immune_cells_to_tumors,GenderMALE,0.964459506367761,0.157056918538434,-0.230409662440029,0.817773453584813,0.708919474231601,1.31211255048589
358,TIP_Trafficking_of_immune_cells_to_tumors,Stage_ajccStage II,2.29823347726468,0.188888448457018,4.40546143115355,1.05558933475138e-05,1.58712819804201,3.32794611206342
359,TIP_Trafficking_of_immune_cells_to_tumors,Stage_ajccStage III,3.33595299227792,0.195498040061761,6.16250880557591,7.16013479920137e-10,2.27411115687332,4.89359648628114
360,TIP_Trafficking_of_immune_cells_to_tumors,Stage_ajccStage IV,3.52174047015105,0.288164394794275,4.36887881327346,1.2488604035099e-05,2.00203363956808,6.19502874176256
361,TIP_Infiltration_of_immune_cells_into_tumors_1,TIP_Infiltration_of_immune_cells_into_tumors_1,0.033458864107106,3.30804248089915,-1.02702385214276,0.304409232766055,5.11328886809985e-05,21.8938459417374
362,TIP_Infiltration_of_immune_cells_into_tumors_1,Age,1.00997999796054,0.00776636141662034,1.27865883711609,0.201017220956459,0.994722712059246,1.02547130362458
363,TIP_Infiltration_of_immune_cells_into_tumors_1,GenderMALE,0.977797563262183,0.15530086450758,-0.144574989801075,0.885046444984221,0.721201489674685,1.32568788113947
364,TIP_Infiltration_of_immune_cells_into_tumors_1,Stage_ajccStage II,2.28885153981029,0.188730655701604,4.38747048109013,1.14676551606013e-05,1.58113808201078,3.31333577433639
365,TIP_Infiltration_of_immune_cells_into_tumors_1,Stage_ajccStage III,3.36579717237916,0.196482224703468,6.17697014589746,6.534342303545e-10,2.29003420050218,4.94690891651806
366,TIP_Infiltration_of_immune_cells_into_tumors_1,Stage_ajccStage IV,3.57536631650569,0.287015249223341,4.43902419993266,9.03676563492637e-06,2.03710174726053,6.2752114931884
367,TIP_Infiltration_of_immune_cells_into_tumors_2,TIP_Infiltration_of_immune_cells_into_tumors_2,1.28158114836716,3.05783770077855,0.081133994688227,0.935335390942886,0.00319823182581959,513.549463985206
368,TIP_Infiltration_of_immune_cells_into_tumors_2,Age,1.0103035486696,0.00783821224812323,1.30780190837264,0.190940506774929,0.994901258164912,1.02594428550335
369,TIP_Infiltration_of_immune_cells_into_tumors_2,GenderMALE,0.999288682118875,0.15364152645197,-0.00463137150583379,0.996304713390562,0.739453832583732,1.35042625544551
370,TIP_Infiltration_of_immune_cells_into_tumors_2,Stage_ajccStage II,2.24911273928512,0.187865481286061,4.31444773569083,1.60002379806486e-05,1.55632336624779,3.25029375239056
371,TIP_Infiltration_of_immune_cells_into_tumors_2,Stage_ajccStage III,3.27943774163992,0.198567123810243,5.98121161590259,2.21483906513702e-09,2.22217751171788,4.83971772938081
372,TIP_Infiltration_of_immune_cells_into_tumors_2,Stage_ajccStage IV,3.65567143736942,0.286363370532918,4.52669549779551,5.99131730189271e-06,2.08551929666609,6.40796451961015
373,TIP_Recognition_of_cancer_cells_by_T_cells_1,TIP_Recognition_of_cancer_cells_by_T_cells_1,0.393687638524239,1.63459856327993,-0.570291385712522,0.568480082547595,0.0159874411522149,9.69448176547745
374,TIP_Recognition_of_cancer_cells_by_T_cells_1,Age,1.01028275918767,0.00774654789539238,1.32062066893479,0.186627877593384,0.995059540797961,1.02573887457363
375,TIP_Recognition_of_cancer_cells_by_T_cells_1,GenderMALE,0.984555646333278,0.156107589421472,-0.0997059792353099,0.920577753457306,0.725038796570056,1.33696269125521
376,TIP_Recognition_of_cancer_cells_by_T_cells_1,Stage_ajccStage II,2.27325332326873,0.188674071237524,4.35254289123269,1.34567534578219e-05,1.57053700626281,3.29039089887422
377,TIP_Recognition_of_cancer_cells_by_T_cells_1,Stage_ajccStage III,3.29899266199612,0.195047228355397,6.11963152717811,9.37919860178757e-10,2.2509033512185,4.83510434955488
378,TIP_Recognition_of_cancer_cells_by_T_cells_1,Stage_ajccStage IV,3.57798041971317,0.288802863680335,4.41407850467683,1.01441145859462e-05,2.03146112715085,6.30184044023806
379,TIP_Recognition_of_cancer_cells_by_T_cells_2,TIP_Recognition_of_cancer_cells_by_T_cells_2,0.286179412986753,1.05689991334278,-1.18377940135451,0.236500398246554,0.0360581591509239,2.27129333127214
380,TIP_Recognition_of_cancer_cells_by_T_cells_2,Age,1.00985292450346,0.00775562777382918,1.26420468233798,0.206156570664872,0.994618482359484,1.02532071061958
381,TIP_Recognition_of_cancer_cells_by_T_cells_2,GenderMALE,0.965103389334285,0.156865273499461,-0.226436631787438,0.820861839660708,0.709659266370206,1.31249544146533
382,TIP_Recognition_of_cancer_cells_by_T_cells_2,Stage_ajccStage II,2.26517447572655,0.188019599285829,4.34875826934985,1.36910518895576e-05,1.56696424277224,3.27449425163995
383,TIP_Recognition_of_cancer_cells_by_T_cells_2,Stage_ajccStage III,3.27361977436688,0.195015828933134,6.08102605722523,1.1941588225897e-09,2.23372888825415,4.79762180785592
384,TIP_Recognition_of_cancer_cells_by_T_cells_2,Stage_ajccStage IV,3.48321397690981,0.289473500598902,4.31112147250697,1.62428640151289e-05,1.97505804639533,6.14299900252724
385,TIP_Killing_of_cancer_cells_1,TIP_Killing_of_cancer_cells_1,0.555241395397156,0.753379684332557,-0.780950595525124,0.434831552551603,0.126824712667809,2.43085910212223
386,TIP_Killing_of_cancer_cells_1,Age,1.01049227800487,0.00777473346946498,1.3425046809188,0.179432413661949,0.995210922860947,1.02600827668984
387,TIP_Killing_of_cancer_cells_1,GenderMALE,0.996585576887297,0.153808878301301,-0.0222371139814457,0.982258812227177,0.737211740486552,1.34721513171276
388,TIP_Killing_of_cancer_cells_1,Stage_ajccStage II,2.26546642909636,0.188055615616718,4.348610723554,1.37002645081067e-05,1.56705558188379,3.27514748085255
389,TIP_Killing_of_cancer_cells_1,Stage_ajccStage III,3.26004645257286,0.195275610205361,6.05165920766963,1.43361503037051e-09,2.22333491237094,4.78016281478683
390,TIP_Killing_of_cancer_cells_1,Stage_ajccStage IV,3.6484761055259,0.286410718838946,4.51906821199392,6.21123827857733e-06,2.08122129273051,6.39594546677411
391,TIP_Killing_of_cancer_cells_2,TIP_Killing_of_cancer_cells_2,0.0490672956237072,2.10647370273463,-1.43109431611046,0.152403186071268,0.000790238993560203,3.04667261353113
392,TIP_Killing_of_cancer_cells_2,Age,1.01020930266867,0.00774140170930389,1.31210601521039,0.18948436669418,0.994997226971092,1.02565394911192
393,TIP_Killing_of_cancer_cells_2,GenderMALE,0.96219451555531,0.15639972376275,-0.246411238503434,0.805363907339194,0.708166194103245,1.30734606293525
394,TIP_Killing_of_cancer_cells_2,Stage_ajccStage II,2.30007264157008,0.188705510322218,4.41397129477269,1.01491421956403e-05,1.58896792517862,3.32941532215289
395,TIP_Killing_of_cancer_cells_2,Stage_ajccStage III,3.30298974112721,0.195149081698211,6.12264239257766,9.20361030062274e-10,2.25318071425671,4.84192908316746
396,TIP_Killing_of_cancer_cells_2,Stage_ajccStage IV,3.53884290732032,0.287206495645126,4.40031764788918,1.08092530372839e-05,2.01553652161447,6.21343696251155
397,TLS_Nature,TLS_Nature,0.0200939904136659,1.63034081003441,-2.39663662282619,0.0165463237077999,0.000822844133687101,0.490698583382055
398,TLS_Nature,Age,1.01311309716112,0.00782911073791556,1.66402867923244,0.096106698277229,0.997685771688412,1.0287789770745
399,TLS_Nature,GenderMALE,1.21907108667702,0.174437211516771,1.13559006501026,0.256128168742167,0.866059654429257,1.71597222751504
400,TLS_Nature,Stage_ajccStage II,2.29973711372533,0.188780417001256,4.41144707301244,1.02682055498842e-05,1.58850289899276,3.32941840748244
401,TLS_Nature,Stage_ajccStage III,3.2095930028202,0.195050807044339,5.97866861652904,2.24968673223307e-09,2.18989058576467,4.70411047506983
402,TLS_Nature,Stage_ajccStage IV,3.29310061813719,0.289027118492968,4.12359076996092,3.73011367201924e-05,1.86889400605536,5.8026360221813
403,TMEscoreA_plus,TMEscoreA_plus,2.47576052635287,1.26827299840156,0.714789034644935,0.474739411835896,0.206135457164669,29.7347689143584
404,TMEscoreA_plus,Age,1.01043091156256,0.0077550461273246,1.33808165768461,0.180869819314582,0.995188884540605,1.02590638109111
405,TMEscoreA_plus,GenderMALE,1.00812476018813,0.153881971013841,0.0525853156473702,0.958062317198004,0.745640879812568,1.36300940522445
406,TMEscoreA_plus,Stage_ajccStage II,2.23408345959373,0.187880412687267,4.27841863485069,1.88225768429418e-05,1.54587828254073,3.22866875147966
407,TMEscoreA_plus,Stage_ajccStage III,3.28941918122538,0.194945477401408,6.10791809280807,1.00939128018282e-09,2.24481899896625,4.82011180179614
408,TMEscoreA_plus,Stage_ajccStage IV,3.67195105040372,0.286444587897143,4.54092413376782,5.60081846584793e-06,2.09447320087544,6.43752544120657
409,TMEscoreB_plus,TMEscoreB_plus,0.0990018434290793,1.62757081408861,-1.42090088400863,0.155345575979991,0.0040761719178694,2.40455142713388
410,TMEscoreB_plus,Age,1.01167046085783,0.00776442805512205,1.49436458036913,0.135080354006771,0.996391413577851,1.02718380289649
411,TMEscoreB_plus,GenderMALE,0.976480624104029,0.154279935347502,-0.154267442464427,0.877398867130849,0.721672757086882,1.32125592921031
412,TMEscoreB_plus,Stage_ajccStage II,2.24093676137147,0.187836254481975,4.29573075609427,1.74118809486861e-05,1.55075464735832,3.2382927737928
413,TMEscoreB_plus,Stage_ajccStage III,3.30365429295242,0.195032314227905,6.12733957463188,8.93606239477486e-10,2.25414987338592,4.84179504486499
414,TMEscoreB_plus,Stage_ajccStage IV,3.61212007812875,0.286212000515658,4.48721534006256,7.21601300746914e-06,2.06128518867895,6.32974589371729
415,B_cells_Bindea_et_al,B_cells_Bindea_et_al,0.0112391177058267,1.68685854030658,-2.66077731254496,0.0077960499214504,0.00041197951960985,0.306611762946499
416,B_cells_Bindea_et_al,Age,1.01296590004273,0.00785462697972453,1.64012401689436,0.100979383706006,0.997490929353848,1.0286809478198
417,B_cells_Bindea_et_al,GenderMALE,0.937214685487293,0.155628326709009,-0.416652317148368,0.676932736367291,0.690824948311512,1.27148182595305
418,B_cells_Bindea_et_al,Stage_ajccStage II,2.25047380554497,0.18829335020282,4.30785672152474,1.64844106021397e-05,1.55595979909262,3.25498920498947
419,B_cells_Bindea_et_al,Stage_ajccStage III,3.10346899631231,0.195733399305686,5.78603611304127,7.20667273533288e-09,2.11465166957965,4.55466020698638
420,B_cells_Bindea_et_al,Stage_ajccStage IV,3.16894235864448,0.290835234752648,3.96581209423784,7.31464722285737e-05,1.79206987378862,5.60368533576258
421,T_cells_Bindea_et_al,T_cells_Bindea_et_al,0.0571909922294239,1.19139403582487,-2.40168977304215,0.0163195417959009,0.00553619258722769,0.590804879102645
422,T_cells_Bindea_et_al,Age,1.01322316311611,0.00783276633897582,1.67712142325022,0.0935187403434204,0.997787012581926,1.02889811686212
423,T_cells_Bindea_et_al,GenderMALE,0.940880954266467,0.156133419415613,-0.39029861409782,0.696315747990973,0.692841143623503,1.27771997700881
424,T_cells_Bindea_et_al,Stage_ajccStage II,2.24980485532356,0.188334809236916,4.30532987912857,1.66737083961467e-05,1.55537090040155,3.25428609068791
425,T_cells_Bindea_et_al,Stage_ajccStage III,3.14069113248599,0.195530654831848,5.85301001815733,4.82755034157844e-09,2.14086475866364,4.60745628595116
426,T_cells_Bindea_et_al,Stage_ajccStage IV,3.45822804005925,0.287085350623252,4.32190750257228,1.54686039655369e-05,1.97009030741495,6.07045328431897
427,T_helper_cells_Bindea_et_al,T_helper_cells_Bindea_et_al,4.02805693622978e-05,5.6283174735119,-1.79798694773836,0.072179076181028,6.52023248947335e-10,2.4884454208809
428,T_helper_cells_Bindea_et_al,Age,1.0124974758452,0.00783169647518647,1.58586674578214,0.112769540774849,0.997074471696381,1.02815904698548
429,T_helper_cells_Bindea_et_al,GenderMALE,0.949975192856502,0.156688334397221,-0.327525387952779,0.743270544096339,0.698777499697545,1.29147384887659
430,T_helper_cells_Bindea_et_al,Stage_ajccStage II,2.2603710123871,0.188166105399171,4.33409068468333,1.46363835964534e-05,1.56319245380115,3.26848885510921
431,T_helper_cells_Bindea_et_al,Stage_ajccStage III,3.13397112858218,0.19652555646364,5.81248033143476,6.15539179092013e-09,2.13212240708141,4.60657183760447
432,T_helper_cells_Bindea_et_al,Stage_ajccStage IV,3.82061440930504,0.28781436996455,4.65720752574795,3.20527306194097e-06,2.17342757802829,6.71616326771358
433,Tcm_Bindea_et_al,Tcm_Bindea_et_al,0.482303489101857,4.8982774270526,-0.148864928231369,0.881660216011525,3.26511963602879e-05,7124.29195650381
434,Tcm_Bindea_et_al,Age,1.01039911077608,0.0078510769454211,1.31770610000311,0.18760205175697,0.994970275568475,1.02606719831283
435,Tcm_Bindea_et_al,GenderMALE,1.00773710252808,0.163209824101058,0.0472234112773392,0.962335168833093,0.731851208679827,1.3876236805615
436,Tcm_Bindea_et_al,Stage_ajccStage II,2.24582795379706,0.188246336262458,4.2979548409127,1.72381271581159e-05,1.55289077942626,3.24797034336168
437,Tcm_Bindea_et_al,Stage_ajccStage III,3.28310357775671,0.19537047254986,6.08479455587276,1.16640777544885e-09,2.23864349068147,4.81486630057281
438,Tcm_Bindea_et_al,Stage_ajccStage IV,3.65164878565895,0.286422581166772,4.5219157736132,6.12824456217587e-06,2.08298267362041,6.40165615522279
439,Tem_Bindea_et_al,Tem_Bindea_et_al,0.000210811253595438,2.96272756164783,-2.85701171687772,0.00427650051428004,6.33892361093335e-07,0.0701087240834196
440,Tem_Bindea_et_al,Age,1.01152347421581,0.00776021010872918,1.47645289590639,0.139822351589757,0.996254882872331,1.02702607182177
441,Tem_Bindea_et_al,GenderMALE,1.22510335745733,0.169023912476424,1.20116266921893,0.229688107101633,0.879628546292384,1.70626367547915
442,Tem_Bindea_et_al,Stage_ajccStage II,2.37611347218163,0.189632952096169,4.56390172934361,5.02115891177459e-06,1.63851837172691,3.44574423461151
443,Tem_Bindea_et_al,Stage_ajccStage III,3.3538212258151,0.195420047993732,6.19230407841693,5.92910261186403e-10,2.28664140188707,4.91905587183249
444,Tem_Bindea_et_al,Stage_ajccStage IV,3.48375827733912,0.287155271858604,4.3464696563578,1.38346179787336e-05,1.98436246252818,6.1161062880953
445,Th1_cells_Bindea_et_al,Th1_cells_Bindea_et_al,0.0448686263453447,2.18333742868661,-1.42168426775418,0.155117929237424,0.000621559323220419,3.23894044366902
446,Th1_cells_Bindea_et_al,Age,1.01091283044934,0.00776492351143217,1.39778778074773,0.162176804804657,0.995644258655647,1.0264155514209
447,Th1_cells_Bindea_et_al,GenderMALE,0.961828010074872,0.15638453499687,-0.248871335051611,0.803460309103207,0.707917523476495,1.30680918367647
448,Th1_cells_Bindea_et_al,Stage_ajccStage II,2.29086402484743,0.188497688174234,4.39755552368224,1.0947688399764e-05,1.58325106620361,3.31473516258176
449,Th1_cells_Bindea_et_al,Stage_ajccStage III,3.31315116536209,0.195115125362417,6.13945099330896,8.28071647305988e-10,2.26026289483355,4.85650172359642
450,Th1_cells_Bindea_et_al,Stage_ajccStage IV,3.58019841230732,0.286518132259099,4.45143981378354,8.5296440645668e-06,2.041843346671,6.2775730040142
451,Th2_cells_Bindea_et_al,Th2_cells_Bindea_et_al,4501.96617657358,2.57791718715988,3.263203934696,0.00110160218020046,28.7789629325706,704253.989363687
452,Th2_cells_Bindea_et_al,Age,1.01334445346244,0.00783368205060578,1.69220558299283,0.090606782413106,0.997904664103464,1.02902313046672
453,Th2_cells_Bindea_et_al,GenderMALE,0.985966077092674,0.152881688181461,-0.0924461896698914,0.926343542473563,0.730682732236564,1.33043941274198
454,Th2_cells_Bindea_et_al,Stage_ajccStage II,2.17187739815428,0.187976390343417,4.12600727431573,3.69115596833805e-05,1.50255200469734,3.13935984769031
455,Th2_cells_Bindea_et_al,Stage_ajccStage III,3.26286918746621,0.195264206575117,6.05644499777198,1.39162693192098e-09,2.225309739734,4.78419482215045
456,Th2_cells_Bindea_et_al,Stage_ajccStage IV,3.68668743351044,0.28834120689145,4.52494582524527,6.04109783552342e-06,2.09507627243917,6.48743170413545
457,TFH_Bindea_et_al,TFH_Bindea_et_al,3.37878148051019e-05,3.05359003165589,-3.37157582467482,0.000747394618268214,8.50236133605274e-08,0.013427051429384
458,TFH_Bindea_et_al,Age,1.01215632185407,0.00777574936953792,1.55393732453236,0.120199367498122,0.996847817048156,1.02769991803039
459,TFH_Bindea_et_al,GenderMALE,0.899685727013261,0.156178856197881,-0.67685070451005,0.498500683555325,0.662447014693283,1.22188550848275
460,TFH_Bindea_et_al,Stage_ajccStage II,2.25569026055063,0.188224248200627,4.32173875646245,1.54804415742529e-05,1.55977765282756,3.26209222341352
461,TFH_Bindea_et_al,Stage_ajccStage III,3.24492983211145,0.195116051811806,6.03278774660375,1.61155030065225e-09,2.21371763978129,4.75650978521685
462,TFH_Bindea_et_al,Stage_ajccStage IV,3.46058262121272,0.285611089592921,4.34659930150881,1.3826447037884e-05,1.97713635671548,6.05705926025964
463,Th17_cells_Bindea_et_al,Th17_cells_Bindea_et_al,0.0090906757781663,1.7072731363597,-2.7532243847906,0.00590114350734444,0.000320156733605918,0.258124778988599
464,Th17_cells_Bindea_et_al,Age,1.01338610517783,0.00781891396890027,1.70065854734455,0.089007123298819,0.997974567058113,1.02903564085286
465,Th17_cells_Bindea_et_al,GenderMALE,0.939351250811097,0.155256438383512,-0.402983614401199,0.686960278656727,0.692904685440502,1.27345187720792
466,Th17_cells_Bindea_et_al,Stage_ajccStage II,2.24738055939883,0.187794860011909,4.31196754873832,1.61808186457901e-05,1.55534001374542,3.24734098919063
467,Th17_cells_Bindea_et_al,Stage_ajccStage III,3.30734542810871,0.194968446846523,6.13507416973235,8.51194721544939e-10,2.25695091165196,4.84659800280067
468,Th17_cells_Bindea_et_al,Stage_ajccStage IV,3.84969470863493,0.287255877293848,4.69265889838756,2.69676925229911e-06,2.19236895729126,6.75987921668191
469,CD8_T_cells_Bindea_et_al,CD8_T_cells_Bindea_et_al,0.00570860085667313,5.32403602551089,-0.970275425343653,0.3319092232425,1.67765245729209e-07,194.248359361687
470,CD8_T_cells_Bindea_et_al,Age,1.01116347784826,0.00777940871475006,1.42705268883955,0.153564708077795,0.995862846917223,1.0266991906559
471,CD8_T_cells_Bindea_et_al,GenderMALE,0.980369669718945,0.155068502640406,-0.127850363602752,0.898267392677393,0.7234280067608,1.32856992032744
472,CD8_T_cells_Bindea_et_al,Stage_ajccStage II,2.27821204213529,0.188476732794933,4.36866095390601,1.25010667149357e-05,1.57457175714267,3.29629315741624
473,CD8_T_cells_Bindea_et_al,Stage_ajccStage III,3.24213009944354,0.195402204049658,6.01953574478325,1.74918028428339e-09,2.21056749901301,4.75507198328529
474,CD8_T_cells_Bindea_et_al,Stage_ajccStage IV,3.52791675459915,0.288609439842605,4.36821312192191,1.25267222958362e-05,2.00379610601562,6.21130892011244
475,Tgd_Bindea_et_al,Tgd_Bindea_et_al,1.44600621642982,1.22466899086498,0.301147024649721,0.763302383879401,0.131138443619789,15.9444776088387
476,Tgd_Bindea_et_al,Age,1.01035193923386,0.0077678429095311,1.32581528281002,0.184900889540418,0.995086145184513,1.02585192855272
477,Tgd_Bindea_et_al,GenderMALE,0.999299025523501,0.153577563352951,-0.00456590310895474,0.996356949061314,0.739554195172562,1.350270945565
478,Tgd_Bindea_et_al,Stage_ajccStage II,2.24764115139802,0.18771753453096,4.31436142154637,1.60064900592286e-05,1.55575612611007,3.24722535921443
479,Tgd_Bindea_et_al,Stage_ajccStage III,3.28781641349196,0.194944840822383,6.10543800647101,1.02519141949407e-09,2.24372801154668,4.81775719391926
480,Tgd_Bindea_et_al,Stage_ajccStage IV,3.66029111580209,0.286339033382968,4.53149076029522,5.85688993017509e-06,2.08825437830112,6.4157562371876
481,Cytotoxic_cells_Bindea_et_al,Cytotoxic_cells_Bindea_et_al,0.069979188685069,1.52712220567682,-1.74154849935983,0.0815874797270027,0.00350816591730486,1.3959108447136
482,Cytotoxic_cells_Bindea_et_al,Age,1.01230623449843,0.00784289253633455,1.55951752402508,0.11887394021601,0.996864268152656,1.0279874052497
483,Cytotoxic_cells_Bindea_et_al,GenderMALE,0.976267167457964,0.154494394486379,-0.155468377726716,0.876452081717394,0.721211788663998,1.32152246709937
484,Cytotoxic_cells_Bindea_et_al,Stage_ajccStage II,2.25409775145266,0.18824682300716,4.31746878744257,1.57828718686759e-05,1.55860749211968,3.25993343339698
485,Cytotoxic_cells_Bindea_et_al,Stage_ajccStage III,3.1759720123486,0.195828941553168,5.90113862612847,3.61001413209246e-09,2.1636488060079,4.66193875605558
486,Cytotoxic_cells_Bindea_et_al,Stage_ajccStage IV,3.50703921335899,0.287483774057503,4.36467121201245,1.27314101495532e-05,1.99633761476004,6.16094389701515
487,NK_cells_Bindea_et_al,NK_cells_Bindea_et_al,0.00260290208240884,4.03367798175856,-1.47536027858383,0.140115708469991,9.59367292227138e-07,7.06204944185677
488,NK_cells_Bindea_et_al,Age,1.01065973779396,0.00771899880119108,1.37366562903403,0.16954551205361,0.995484588957597,1.02606621632117
489,NK_cells_Bindea_et_al,GenderMALE,0.973744886276875,0.154839038125752,-0.17182962197416,0.863571476901886,0.718862719874486,1.31899885379495
490,NK_cells_Bindea_et_al,Stage_ajccStage II,2.2282699533368,0.18805436394231,4.26060561373783,2.0387371360121e-05,1.54133002800306,3.22136524607676
491,NK_cells_Bindea_et_al,Stage_ajccStage III,3.24323484651806,0.195201835993639,6.02745991171183,1.6655654502336e-09,2.21218933145798,4.75482460750167
492,NK_cells_Bindea_et_al,Stage_ajccStage IV,3.52350000099892,0.287304412652197,4.38369464096296,1.16683299721681e-05,2.00641292369387,6.18768555087997
493,NK_CD56dim_cells_Bindea_et_al,NK_CD56dim_cells_Bindea_et_al,0.0710128082722099,1.83546887358345,-1.44099148619544,0.149587088062392,0.00194528281370479,2.5923320265713
494,NK_CD56dim_cells_Bindea_et_al,Age,1.01019706264959,0.00779002828476904,1.30236027197414,0.192793256758957,0.994890347393476,1.02573927675495
495,NK_CD56dim_cells_Bindea_et_al,GenderMALE,0.996371670591041,0.153767141703966,-0.023639171030484,0.981140426908574,0.737113801058774,1.3468157895435
496,NK_CD56dim_cells_Bindea_et_al,Stage_ajccStage II,2.24870684267541,0.187904854016595,4.31258318814729,1.61358139788283e-05,1.55592242328154,3.24995795974862
497,NK_CD56dim_cells_Bindea_et_al,Stage_ajccStage III,3.23606911429873,0.195100836144232,6.01924307511172,1.75234555779317e-09,2.20773862425867,4.74338003486919
